AGENCY	Site	Date	Q	Status
USGS	11523200	1984-06-05	470	A
USGS	11523200	1984-06-06	554	A
USGS	11523200	1984-06-07	471	A
USGS	11523200	1984-06-08	394	A
USGS	11523200	1984-06-09	368	A
USGS	11523200	1984-06-10	352	A
USGS	11523200	1984-06-11	342	A
USGS	11523200	1984-06-12	341	A
USGS	11523200	1984-06-13	350	A
USGS	11523200	1984-06-14	356	A
USGS	11523200	1984-06-15	378	A
USGS	11523200	1984-06-16	368	A
USGS	11523200	1984-06-17	332	A
USGS	11523200	1984-06-18	313	A
USGS	11523200	1984-06-19	307	A
USGS	11523200	1984-06-20	287	A
USGS	11523200	1984-06-21	260	A
USGS	11523200	1984-06-22	244	A
USGS	11523200	1984-06-23	235	A
USGS	11523200	1984-06-24	231	A
USGS	11523200	1984-06-25	225	A
USGS	11523200	1984-06-26	214	A
USGS	11523200	1984-06-27	204	A
USGS	11523200	1984-06-28	197	A
USGS	11523200	1984-06-29	187	A
USGS	11523200	1984-06-30	174	A
USGS	11523200	1984-07-01	167	A
USGS	11523200	1984-07-02	159	A
USGS	11523200	1984-07-03	153	A
USGS	11523200	1984-07-04	148	A
USGS	11523200	1984-07-05	143	A
USGS	11523200	1984-07-06	138	A
USGS	11523200	1984-07-07	133	A
USGS	11523200	1984-07-08	131	A
USGS	11523200	1984-07-09	126	A
USGS	11523200	1984-07-10	123	A
USGS	11523200	1984-07-11	118	A
USGS	11523200	1984-07-12	116	A
USGS	11523200	1984-07-13	111	A
USGS	11523200	1984-07-14	109	A
USGS	11523200	1984-07-15	105	A
USGS	11523200	1984-07-16	104	A
USGS	11523200	1984-07-17	103	A
USGS	11523200	1984-07-18	102	A
USGS	11523200	1984-07-19	107	A
USGS	11523200	1984-07-20	126	A
USGS	11523200	1984-07-21	107	A
USGS	11523200	1984-07-22	101	A
USGS	11523200	1984-07-23	96.0	A
USGS	11523200	1984-07-24	95.0	A
USGS	11523200	1984-07-25	91.0	A
USGS	11523200	1984-07-26	89.0	A
USGS	11523200	1984-07-27	87.0	A
USGS	11523200	1984-07-28	84.0	A
USGS	11523200	1984-07-29	84.0	A
USGS	11523200	1984-07-30	81.0	A
USGS	11523200	1984-07-31	78.0	A
USGS	11523200	1984-08-01	77.0	A
USGS	11523200	1984-08-02	77.0	A
USGS	11523200	1984-08-03	77.0	A
USGS	11523200	1984-08-04	77.0	A
USGS	11523200	1984-08-05	75.0	A
USGS	11523200	1984-08-06	72.0	A
USGS	11523200	1984-08-07	72.0	A
USGS	11523200	1984-08-08	69.0	A
USGS	11523200	1984-08-09	68.0	A
USGS	11523200	1984-08-10	67.0	A
USGS	11523200	1984-08-11	66.0	A
USGS	11523200	1984-08-12	64.0	A
USGS	11523200	1984-08-13	64.0	A
USGS	11523200	1984-08-14	64.0	A
USGS	11523200	1984-08-15	63.0	A
USGS	11523200	1984-08-16	62.0	A
USGS	11523200	1984-08-17	61.0	A
USGS	11523200	1984-08-18	60.0	A
USGS	11523200	1984-08-19	60.0	A
USGS	11523200	1984-08-20	60.0	A
USGS	11523200	1984-08-21	59.0	A
USGS	11523200	1984-08-22	58.0	A
USGS	11523200	1984-08-23	56.0	A
USGS	11523200	1984-08-24	55.0	A
USGS	11523200	1984-08-25	55.0	A
USGS	11523200	1984-08-26	55.0	A
USGS	11523200	1984-08-27	55.0	A
USGS	11523200	1984-08-28	55.0	A
USGS	11523200	1984-08-29	54.0	A
USGS	11523200	1984-08-30	59.0	A
USGS	11523200	1984-08-31	90.0	A
USGS	11523200	1984-09-01	66.0	A
USGS	11523200	1984-09-02	61.0	A
USGS	11523200	1984-09-03	58.0	A
USGS	11523200	1984-09-04	56.0	A
USGS	11523200	1984-09-05	54.0	A
USGS	11523200	1984-09-06	54.0	A
USGS	11523200	1984-09-07	54.0	A
USGS	11523200	1984-09-08	53.0	A
USGS	11523200	1984-09-09	51.0	A
USGS	11523200	1984-09-10	50.0	A
USGS	11523200	1984-09-11	49.0	A
USGS	11523200	1984-09-12	49.0	A
USGS	11523200	1984-09-13	49.0	A
USGS	11523200	1984-09-14	49.0	A
USGS	11523200	1984-09-15	49.0	A
USGS	11523200	1984-09-16	48.0	A
USGS	11523200	1984-09-17	47.0	A
USGS	11523200	1984-09-18	46.0	A
USGS	11523200	1984-09-19	48.0	A
USGS	11523200	1984-09-20	57.0	A
USGS	11523200	1984-09-21	49.0	A
USGS	11523200	1984-09-22	46.0	A
USGS	11523200	1984-09-23	45.0	A
USGS	11523200	1984-09-24	44.0	A
USGS	11523200	1984-09-25	44.0	A
USGS	11523200	1984-09-26	44.0	A
USGS	11523200	1984-09-27	42.0	A
USGS	11523200	1984-09-28	42.0	A
USGS	11523200	1984-09-29	41.0	A
USGS	11523200	1984-09-30	41.0	A
USGS	11523200	1984-10-01	43.0	A
USGS	11523200	1984-10-02	44.0	A
USGS	11523200	1984-10-03	44.0	A
USGS	11523200	1984-10-04	43.0	A
USGS	11523200	1984-10-05	43.0	A
USGS	11523200	1984-10-06	45.0	A
USGS	11523200	1984-10-07	45.0	A
USGS	11523200	1984-10-08	46.0	A
USGS	11523200	1984-10-09	53.0	A
USGS	11523200	1984-10-10	63.0	A
USGS	11523200	1984-10-11	99.0	A
USGS	11523200	1984-10-12	68.0	A
USGS	11523200	1984-10-13	66.0	A
USGS	11523200	1984-10-14	60.0	A
USGS	11523200	1984-10-15	57.0	A
USGS	11523200	1984-10-16	62.0	A
USGS	11523200	1984-10-17	67.0	A
USGS	11523200	1984-10-18	65.0	A
USGS	11523200	1984-10-19	65.0	A
USGS	11523200	1984-10-20	71.0	A
USGS	11523200	1984-10-21	74.0	A
USGS	11523200	1984-10-22	70.0	A
USGS	11523200	1984-10-23	67.0	A
USGS	11523200	1984-10-24	65.0	A
USGS	11523200	1984-10-25	65.0	A
USGS	11523200	1984-10-26	64.0	A
USGS	11523200	1984-10-27	64.0	A
USGS	11523200	1984-10-28	71.0	A
USGS	11523200	1984-10-29	79.0	A
USGS	11523200	1984-10-30	79.0	A
USGS	11523200	1984-10-31	73.0	A
USGS	11523200	1984-11-01	69.0	A
USGS	11523200	1984-11-02	211	A
USGS	11523200	1984-11-03	199	A
USGS	11523200	1984-11-04	124	A
USGS	11523200	1984-11-05	105	A
USGS	11523200	1984-11-06	151	A
USGS	11523200	1984-11-07	143	A
USGS	11523200	1984-11-08	141	A
USGS	11523200	1984-11-09	139	A
USGS	11523200	1984-11-10	183	A
USGS	11523200	1984-11-11	656	A
USGS	11523200	1984-11-12	2340	A
USGS	11523200	1984-11-13	1460	A
USGS	11523200	1984-11-14	634	A
USGS	11523200	1984-11-15	432	A
USGS	11523200	1984-11-16	383	A
USGS	11523200	1984-11-17	337	A
USGS	11523200	1984-11-18	341	A
USGS	11523200	1984-11-19	304	A
USGS	11523200	1984-11-20	316	A
USGS	11523200	1984-11-21	298	A
USGS	11523200	1984-11-22	262	A
USGS	11523200	1984-11-23	247	A
USGS	11523200	1984-11-24	251	A
USGS	11523200	1984-11-25	223	A
USGS	11523200	1984-11-26	200	A
USGS	11523200	1984-11-27	207	A
USGS	11523200	1984-11-28	221	A
USGS	11523200	1984-11-29	202	A
USGS	11523200	1984-11-30	195	A
USGS	11523200	1984-12-01	187	A
USGS	11523200	1984-12-02	181	A
USGS	11523200	1984-12-03	183	A
USGS	11523200	1984-12-04	179	A
USGS	11523200	1984-12-05	178	A
USGS	11523200	1984-12-06	175	A
USGS	11523200	1984-12-07	173	A
USGS	11523200	1984-12-08	174	A
USGS	11523200	1984-12-09	197	A
USGS	11523200	1984-12-10	311	A
USGS	11523200	1984-12-11	374	A
USGS	11523200	1984-12-12	326	A
USGS	11523200	1984-12-13	279	A
USGS	11523200	1984-12-14	249	A
USGS	11523200	1984-12-15	237	A
USGS	11523200	1984-12-16	217	A
USGS	11523200	1984-12-17	206	A
USGS	11523200	1984-12-18	196	A
USGS	11523200	1984-12-19	179	A
USGS	11523200	1984-12-20	171	A
USGS	11523200	1984-12-21	173	A
USGS	11523200	1984-12-22	164	A
USGS	11523200	1984-12-23	162	A
USGS	11523200	1984-12-24	159	A
USGS	11523200	1984-12-25	159	A
USGS	11523200	1984-12-26	157	A
USGS	11523200	1984-12-27	153	A
USGS	11523200	1984-12-28	150	A
USGS	11523200	1984-12-29	145	A
USGS	11523200	1984-12-30	143	A
USGS	11523200	1984-12-31	141	A
USGS	11523200	1985-01-01	138	A
USGS	11523200	1985-01-02	137	A
USGS	11523200	1985-01-03	137	A
USGS	11523200	1985-01-04	137	A
USGS	11523200	1985-01-05	137	A
USGS	11523200	1985-01-06	143	A
USGS	11523200	1985-01-07	173	A
USGS	11523200	1985-01-08	178	A
USGS	11523200	1985-01-09	178	A
USGS	11523200	1985-01-10	176	A
USGS	11523200	1985-01-11	170	A
USGS	11523200	1985-01-12	165	A
USGS	11523200	1985-01-13	163	A
USGS	11523200	1985-01-14	163	A
USGS	11523200	1985-01-15	164	A
USGS	11523200	1985-01-16	172	A
USGS	11523200	1985-01-17	213	A
USGS	11523200	1985-01-18	266	A
USGS	11523200	1985-01-19	270	A
USGS	11523200	1985-01-20	270	A
USGS	11523200	1985-01-21	276	A
USGS	11523200	1985-01-22	269	A
USGS	11523200	1985-01-23	253	A
USGS	11523200	1985-01-24	240	A
USGS	11523200	1985-01-25	226	A
USGS	11523200	1985-01-26	214	A
USGS	11523200	1985-01-27	201	A
USGS	11523200	1985-01-28	195	A
USGS	11523200	1985-01-29	186	A
USGS	11523200	1985-01-30	176	A
USGS	11523200	1985-01-31	170	A
USGS	11523200	1985-02-01	165	A
USGS	11523200	1985-02-02	163	A
USGS	11523200	1985-02-03	157	A
USGS	11523200	1985-02-04	147	A
USGS	11523200	1985-02-05	149	A
USGS	11523200	1985-02-06	148	A
USGS	11523200	1985-02-07	156	A
USGS	11523200	1985-02-08	160	A
USGS	11523200	1985-02-09	151	A
USGS	11523200	1985-02-10	139	A
USGS	11523200	1985-02-11	141	A
USGS	11523200	1985-02-12	145	A
USGS	11523200	1985-02-13	155	A
USGS	11523200	1985-02-14	158	A
USGS	11523200	1985-02-15	174	A
USGS	11523200	1985-02-16	196	A
USGS	11523200	1985-02-17	199	A
USGS	11523200	1985-02-18	202	A
USGS	11523200	1985-02-19	209	A
USGS	11523200	1985-02-20	216	A
USGS	11523200	1985-02-21	216	A
USGS	11523200	1985-02-22	270	A
USGS	11523200	1985-02-23	329	A
USGS	11523200	1985-02-24	366	A
USGS	11523200	1985-02-25	377	A
USGS	11523200	1985-02-26	352	A
USGS	11523200	1985-02-27	316	A
USGS	11523200	1985-02-28	304	A
USGS	11523200	1985-03-01	314	A
USGS	11523200	1985-03-02	303	A
USGS	11523200	1985-03-03	275	A
USGS	11523200	1985-03-04	263	A
USGS	11523200	1985-03-05	248	A
USGS	11523200	1985-03-06	235	A
USGS	11523200	1985-03-07	227	A
USGS	11523200	1985-03-08	211	A
USGS	11523200	1985-03-09	205	A
USGS	11523200	1985-03-10	205	A
USGS	11523200	1985-03-11	207	A
USGS	11523200	1985-03-12	213	A
USGS	11523200	1985-03-13	213	A
USGS	11523200	1985-03-14	217	A
USGS	11523200	1985-03-15	234	A
USGS	11523200	1985-03-16	260	A
USGS	11523200	1985-03-17	284	A
USGS	11523200	1985-03-18	305	A
USGS	11523200	1985-03-19	347	A
USGS	11523200	1985-03-20	377	A
USGS	11523200	1985-03-21	386	A
USGS	11523200	1985-03-22	349	A
USGS	11523200	1985-03-23	330	A
USGS	11523200	1985-03-24	365	A
USGS	11523200	1985-03-25	323	A
USGS	11523200	1985-03-26	310	A
USGS	11523200	1985-03-27	296	A
USGS	11523200	1985-03-28	270	A
USGS	11523200	1985-03-29	252	A
USGS	11523200	1985-03-30	259	A
USGS	11523200	1985-03-31	337	A
USGS	11523200	1985-04-01	477	A
USGS	11523200	1985-04-02	665	A
USGS	11523200	1985-04-03	821	A
USGS	11523200	1985-04-04	891	A
USGS	11523200	1985-04-05	1010	A
USGS	11523200	1985-04-06	1290	A
USGS	11523200	1985-04-07	1470	A
USGS	11523200	1985-04-08	1420	A
USGS	11523200	1985-04-09	1370	A
USGS	11523200	1985-04-10	1350	A
USGS	11523200	1985-04-11	1180	A
USGS	11523200	1985-04-12	1050	A
USGS	11523200	1985-04-13	1160	A
USGS	11523200	1985-04-14	1420	A
USGS	11523200	1985-04-15	1560	A
USGS	11523200	1985-04-16	1320	A
USGS	11523200	1985-04-17	980	A
USGS	11523200	1985-04-18	819	A
USGS	11523200	1985-04-19	686	A
USGS	11523200	1985-04-20	576	A
USGS	11523200	1985-04-21	509	A
USGS	11523200	1985-04-22	449	A
USGS	11523200	1985-04-23	441	A
USGS	11523200	1985-04-24	432	A
USGS	11523200	1985-04-25	409	A
USGS	11523200	1985-04-26	398	A
USGS	11523200	1985-04-27	476	A
USGS	11523200	1985-04-28	554	A
USGS	11523200	1985-04-29	619	A
USGS	11523200	1985-04-30	674	A
USGS	11523200	1985-05-01	742	A
USGS	11523200	1985-05-02	748	A
USGS	11523200	1985-05-03	696	A
USGS	11523200	1985-05-04	571	A
USGS	11523200	1985-05-05	520	A
USGS	11523200	1985-05-06	506	A
USGS	11523200	1985-05-07	503	A
USGS	11523200	1985-05-08	474	A
USGS	11523200	1985-05-09	432	A
USGS	11523200	1985-05-10	402	A
USGS	11523200	1985-05-11	368	A
USGS	11523200	1985-05-12	348	A
USGS	11523200	1985-05-13	354	A
USGS	11523200	1985-05-14	380	A
USGS	11523200	1985-05-15	365	A
USGS	11523200	1985-05-16	375	A
USGS	11523200	1985-05-17	380	A
USGS	11523200	1985-05-18	393	A
USGS	11523200	1985-05-19	400	A
USGS	11523200	1985-05-20	389	A
USGS	11523200	1985-05-21	364	A
USGS	11523200	1985-05-22	374	A
USGS	11523200	1985-05-23	395	A
USGS	11523200	1985-05-24	394	A
USGS	11523200	1985-05-25	360	A
USGS	11523200	1985-05-26	324	A
USGS	11523200	1985-05-27	294	A
USGS	11523200	1985-05-28	289	A
USGS	11523200	1985-05-29	266	A
USGS	11523200	1985-05-30	229	A
USGS	11523200	1985-05-31	231	A
USGS	11523200	1985-06-01	229	A
USGS	11523200	1985-06-02	256	A
USGS	11523200	1985-06-03	220	A
USGS	11523200	1985-06-04	210	A
USGS	11523200	1985-06-05	210	A
USGS	11523200	1985-06-06	240	A
USGS	11523200	1985-06-07	229	A
USGS	11523200	1985-06-08	212	A
USGS	11523200	1985-06-09	195	A
USGS	11523200	1985-06-10	182	A
USGS	11523200	1985-06-11	173	A
USGS	11523200	1985-06-12	166	A
USGS	11523200	1985-06-13	157	A
USGS	11523200	1985-06-14	150	A
USGS	11523200	1985-06-15	144	A
USGS	11523200	1985-06-16	136	A
USGS	11523200	1985-06-17	129	A
USGS	11523200	1985-06-18	119	A
USGS	11523200	1985-06-19	112	A
USGS	11523200	1985-06-20	107	A
USGS	11523200	1985-06-21	101	A
USGS	11523200	1985-06-22	96.0	A
USGS	11523200	1985-06-23	94.0	A
USGS	11523200	1985-06-24	88.0	A
USGS	11523200	1985-06-25	85.0	A
USGS	11523200	1985-06-26	83.0	A
USGS	11523200	1985-06-27	81.0	A
USGS	11523200	1985-06-28	76.0	A
USGS	11523200	1985-06-29	73.0	A
USGS	11523200	1985-06-30	73.0	A
USGS	11523200	1985-07-01	71.0	A
USGS	11523200	1985-07-02	68.0	A
USGS	11523200	1985-07-03	66.0	A
USGS	11523200	1985-07-04	64.0	A
USGS	11523200	1985-07-05	62.0	A
USGS	11523200	1985-07-06	61.0	A
USGS	11523200	1985-07-07	60.0	A
USGS	11523200	1985-07-08	59.0	A
USGS	11523200	1985-07-09	58.0	A
USGS	11523200	1985-07-10	56.0	A
USGS	11523200	1985-07-11	54.0	A
USGS	11523200	1985-07-12	53.0	A
USGS	11523200	1985-07-13	52.0	A
USGS	11523200	1985-07-14	51.0	A
USGS	11523200	1985-07-15	49.0	A
USGS	11523200	1985-07-16	49.0	A
USGS	11523200	1985-07-17	48.0	A
USGS	11523200	1985-07-18	46.0	A
USGS	11523200	1985-07-19	46.0	A
USGS	11523200	1985-07-20	45.0	A
USGS	11523200	1985-07-21	45.0	A
USGS	11523200	1985-07-22	47.0	A
USGS	11523200	1985-07-23	46.0	A
USGS	11523200	1985-07-24	43.0	A
USGS	11523200	1985-07-25	41.0	A
USGS	11523200	1985-07-26	41.0	A
USGS	11523200	1985-07-27	41.0	A
USGS	11523200	1985-07-28	41.0	A
USGS	11523200	1985-07-29	41.0	A
USGS	11523200	1985-07-30	47.0	A
USGS	11523200	1985-07-31	74.0	A
USGS	11523200	1985-08-01	71.0	A
USGS	11523200	1985-08-02	58.0	A
USGS	11523200	1985-08-03	52.0	A
USGS	11523200	1985-08-04	48.0	A
USGS	11523200	1985-08-05	46.0	A
USGS	11523200	1985-08-06	44.0	A
USGS	11523200	1985-08-07	42.0	A
USGS	11523200	1985-08-08	40.0	A
USGS	11523200	1985-08-09	40.0	A
USGS	11523200	1985-08-10	41.0	A
USGS	11523200	1985-08-11	41.0	A
USGS	11523200	1985-08-12	40.0	A
USGS	11523200	1985-08-13	39.0	A
USGS	11523200	1985-08-14	40.0	A
USGS	11523200	1985-08-15	39.0	A
USGS	11523200	1985-08-16	38.0	A
USGS	11523200	1985-08-17	38.0	A
USGS	11523200	1985-08-18	40.0	A
USGS	11523200	1985-08-19	48.0	A
USGS	11523200	1985-08-20	49.0	A
USGS	11523200	1985-08-21	46.0	A
USGS	11523200	1985-08-22	43.0	A
USGS	11523200	1985-08-23	40.0	A
USGS	11523200	1985-08-24	38.0	A
USGS	11523200	1985-08-25	37.0	A
USGS	11523200	1985-08-26	37.0	A
USGS	11523200	1985-08-27	37.0	A
USGS	11523200	1985-08-28	37.0	A
USGS	11523200	1985-08-29	37.0	A
USGS	11523200	1985-08-30	37.0	A
USGS	11523200	1985-08-31	37.0	A
USGS	11523200	1985-09-01	37.0	A
USGS	11523200	1985-09-02	40.0	A
USGS	11523200	1985-09-03	42.0	A
USGS	11523200	1985-09-04	41.0	A
USGS	11523200	1985-09-05	39.0	A
USGS	11523200	1985-09-06	38.0	A
USGS	11523200	1985-09-07	45.0	A
USGS	11523200	1985-09-08	56.0	A
USGS	11523200	1985-09-09	59.0	A
USGS	11523200	1985-09-10	60.0	A
USGS	11523200	1985-09-11	54.0	A
USGS	11523200	1985-09-12	50.0	A
USGS	11523200	1985-09-13	48.0	A
USGS	11523200	1985-09-14	51.0	A
USGS	11523200	1985-09-15	50.0	A
USGS	11523200	1985-09-16	47.0	A
USGS	11523200	1985-09-17	44.0	A
USGS	11523200	1985-09-18	41.0	A
USGS	11523200	1985-09-19	41.0	A
USGS	11523200	1985-09-20	41.0	A
USGS	11523200	1985-09-21	40.0	A
USGS	11523200	1985-09-22	39.0	A
USGS	11523200	1985-09-23	38.0	A
USGS	11523200	1985-09-24	37.0	A
USGS	11523200	1985-09-25	36.0	A
USGS	11523200	1985-09-26	36.0	A
USGS	11523200	1985-09-27	35.0	A
USGS	11523200	1985-09-28	35.0	A
USGS	11523200	1985-09-29	33.0	A
USGS	11523200	1985-09-30	32.0	A
USGS	11523200	1985-10-01	33.0	A
USGS	11523200	1985-10-02	33.0	A
USGS	11523200	1985-10-03	33.0	A
USGS	11523200	1985-10-04	33.0	A
USGS	11523200	1985-10-05	33.0	A
USGS	11523200	1985-10-06	33.0	A
USGS	11523200	1985-10-07	33.0	A
USGS	11523200	1985-10-08	34.0	A
USGS	11523200	1985-10-09	34.0	A
USGS	11523200	1985-10-10	34.0	A
USGS	11523200	1985-10-11	34.0	A
USGS	11523200	1985-10-12	34.0	A
USGS	11523200	1985-10-13	34.0	A
USGS	11523200	1985-10-14	34.0	A
USGS	11523200	1985-10-15	34.0	A
USGS	11523200	1985-10-16	34.0	A
USGS	11523200	1985-10-17	34.0	A
USGS	11523200	1985-10-18	34.0	A
USGS	11523200	1985-10-19	34.0	A
USGS	11523200	1985-10-20	56.0	A
USGS	11523200	1985-10-21	192	A
USGS	11523200	1985-10-22	92.0	A
USGS	11523200	1985-10-23	97.0	A
USGS	11523200	1985-10-24	109	A
USGS	11523200	1985-10-25	90.0	A
USGS	11523200	1985-10-26	80.0	A
USGS	11523200	1985-10-27	74.0	A
USGS	11523200	1985-10-28	69.0	A
USGS	11523200	1985-10-29	61.0	A
USGS	11523200	1985-10-30	57.0	A
USGS	11523200	1985-10-31	53.0	A
USGS	11523200	1985-11-01	50.0	A
USGS	11523200	1985-11-02	50.0	A
USGS	11523200	1985-11-03	50.0	A
USGS	11523200	1985-11-04	49.0	A
USGS	11523200	1985-11-05	49.0	A
USGS	11523200	1985-11-06	48.0	A
USGS	11523200	1985-11-07	47.0	A
USGS	11523200	1985-11-08	45.0	A
USGS	11523200	1985-11-09	46.0	A
USGS	11523200	1985-11-10	50.0	A
USGS	11523200	1985-11-11	47.0	A
USGS	11523200	1985-11-12	42.0	A
USGS	11523200	1985-11-13	43.0	A
USGS	11523200	1985-11-14	44.0	A
USGS	11523200	1985-11-15	46.0	A
USGS	11523200	1985-11-16	49.0	A
USGS	11523200	1985-11-17	49.0	A
USGS	11523200	1985-11-18	48.0	A
USGS	11523200	1985-11-19	45.0	A
USGS	11523200	1985-11-20	43.0	A
USGS	11523200	1985-11-21	41.0	A
USGS	11523200	1985-11-22	42.0	A
USGS	11523200	1985-11-23	41.0	A
USGS	11523200	1985-11-24	42.0	A
USGS	11523200	1985-11-25	43.0	A
USGS	11523200	1985-11-26	43.0	A
USGS	11523200	1985-11-27	43.0	A
USGS	11523200	1985-11-28	51.0	A
USGS	11523200	1985-11-29	52.0	A
USGS	11523200	1985-11-30	51.0	A
USGS	11523200	1985-12-01	53.0	A
USGS	11523200	1985-12-02	90.0	A
USGS	11523200	1985-12-03	105	A
USGS	11523200	1985-12-04	93.0	A
USGS	11523200	1985-12-05	176	A
USGS	11523200	1985-12-06	138	A
USGS	11523200	1985-12-07	124	A
USGS	11523200	1985-12-08	107	A
USGS	11523200	1985-12-09	91.0	A
USGS	11523200	1985-12-10	80.0	A
USGS	11523200	1985-12-11	65.0	A
USGS	11523200	1985-12-12	70.0	A
USGS	11523200	1985-12-13	71.0	A
USGS	11523200	1985-12-14	68.0	A
USGS	11523200	1985-12-15	66.0	A
USGS	11523200	1985-12-16	65.0	A
USGS	11523200	1985-12-17	65.0	A
USGS	11523200	1985-12-18	67.0	A
USGS	11523200	1985-12-19	75.0	A
USGS	11523200	1985-12-20	86.0	A
USGS	11523200	1985-12-21	92.0	A
USGS	11523200	1985-12-22	93.0	A
USGS	11523200	1985-12-23	93.0	A
USGS	11523200	1985-12-24	100	A
USGS	11523200	1985-12-25	110	A
USGS	11523200	1985-12-26	116	A
USGS	11523200	1985-12-27	115	A
USGS	11523200	1985-12-28	108	A
USGS	11523200	1985-12-29	101	A
USGS	11523200	1985-12-30	109	A
USGS	11523200	1985-12-31	143	A
USGS	11523200	1986-01-01	178	A
USGS	11523200	1986-01-02	172	A
USGS	11523200	1986-01-03	157	A
USGS	11523200	1986-01-04	167	A
USGS	11523200	1986-01-05	521	A
USGS	11523200	1986-01-06	374	A
USGS	11523200	1986-01-07	253	A
USGS	11523200	1986-01-08	205	A
USGS	11523200	1986-01-09	177	A
USGS	11523200	1986-01-10	158	A
USGS	11523200	1986-01-11	144	A
USGS	11523200	1986-01-12	134	A
USGS	11523200	1986-01-13	129	A
USGS	11523200	1986-01-14	133	A
USGS	11523200	1986-01-15	173	A
USGS	11523200	1986-01-16	376	A
USGS	11523200	1986-01-17	637	A
USGS	11523200	1986-01-18	644	A
USGS	11523200	1986-01-19	736	A
USGS	11523200	1986-01-20	697	A
USGS	11523200	1986-01-21	472	A
USGS	11523200	1986-01-22	372	A
USGS	11523200	1986-01-23	321	A
USGS	11523200	1986-01-24	272	A
USGS	11523200	1986-01-25	247	A
USGS	11523200	1986-01-26	236	A
USGS	11523200	1986-01-27	236	A
USGS	11523200	1986-01-28	287	A
USGS	11523200	1986-01-29	781	A
USGS	11523200	1986-01-30	1080	A
USGS	11523200	1986-01-31	2520	A
USGS	11523200	1986-02-01	2050	A
USGS	11523200	1986-02-02	2200	A
USGS	11523200	1986-02-03	1270	A
USGS	11523200	1986-02-04	847	A
USGS	11523200	1986-02-05	660	A
USGS	11523200	1986-02-06	545	A
USGS	11523200	1986-02-07	463	A
USGS	11523200	1986-02-08	411	A
USGS	11523200	1986-02-09	381	A
USGS	11523200	1986-02-10	351	A
USGS	11523200	1986-02-11	331	A
USGS	11523200	1986-02-12	329	A
USGS	11523200	1986-02-13	350	A
USGS	11523200	1986-02-14	3740	A
USGS	11523200	1986-02-15	5080	A
USGS	11523200	1986-02-16	2920	A
USGS	11523200	1986-02-17	3190	A
USGS	11523200	1986-02-18	4230	A
USGS	11523200	1986-02-19	3300	A
USGS	11523200	1986-02-20	2130	A
USGS	11523200	1986-02-21	1500	A
USGS	11523200	1986-02-22	1340	A
USGS	11523200	1986-02-23	1400	A
USGS	11523200	1986-02-24	1390	A
USGS	11523200	1986-02-25	1410	A
USGS	11523200	1986-02-26	1510	A
USGS	11523200	1986-02-27	1650	A
USGS	11523200	1986-02-28	1630	A
USGS	11523200	1986-03-01	1430	A
USGS	11523200	1986-03-02	1300	A
USGS	11523200	1986-03-03	1290	A
USGS	11523200	1986-03-04	1300	A
USGS	11523200	1986-03-05	1310	A
USGS	11523200	1986-03-06	1380	A
USGS	11523200	1986-03-07	4110	A
USGS	11523200	1986-03-08	3200	A
USGS	11523200	1986-03-09	2000	A
USGS	11523200	1986-03-10	1540	A
USGS	11523200	1986-03-11	1320	A
USGS	11523200	1986-03-12	1140	A
USGS	11523200	1986-03-13	1070	A
USGS	11523200	1986-03-14	884	A
USGS	11523200	1986-03-15	805	A
USGS	11523200	1986-03-16	708	A
USGS	11523200	1986-03-17	652	A
USGS	11523200	1986-03-18	617	A
USGS	11523200	1986-03-19	647	A
USGS	11523200	1986-03-20	732	A
USGS	11523200	1986-03-21	829	A
USGS	11523200	1986-03-22	870	A
USGS	11523200	1986-03-23	949	A
USGS	11523200	1986-03-24	1150	A
USGS	11523200	1986-03-25	948	A
USGS	11523200	1986-03-26	932	A
USGS	11523200	1986-03-27	1070	A
USGS	11523200	1986-03-28	1180	A
USGS	11523200	1986-03-29	1270	A
USGS	11523200	1986-03-30	1360	A
USGS	11523200	1986-03-31	1280	A
USGS	11523200	1986-04-01	1120	A
USGS	11523200	1986-04-02	909	A
USGS	11523200	1986-04-03	796	A
USGS	11523200	1986-04-04	755	A
USGS	11523200	1986-04-05	728	A
USGS	11523200	1986-04-06	814	A
USGS	11523200	1986-04-07	969	A
USGS	11523200	1986-04-08	1000	A
USGS	11523200	1986-04-09	998	A
USGS	11523200	1986-04-10	1040	A
USGS	11523200	1986-04-11	1050	A
USGS	11523200	1986-04-12	952	A
USGS	11523200	1986-04-13	768	A
USGS	11523200	1986-04-14	692	A
USGS	11523200	1986-04-15	655	A
USGS	11523200	1986-04-16	588	A
USGS	11523200	1986-04-17	525	A
USGS	11523200	1986-04-18	480	A
USGS	11523200	1986-04-19	501	A
USGS	11523200	1986-04-20	662	A
USGS	11523200	1986-04-21	995	A
USGS	11523200	1986-04-22	1190	A
USGS	11523200	1986-04-23	984	A
USGS	11523200	1986-04-24	775	A
USGS	11523200	1986-04-25	659	A
USGS	11523200	1986-04-26	588	A
USGS	11523200	1986-04-27	588	A
USGS	11523200	1986-04-28	621	A
USGS	11523200	1986-04-29	597	A
USGS	11523200	1986-04-30	574	A
USGS	11523200	1986-05-01	584	A
USGS	11523200	1986-05-02	1060	A
USGS	11523200	1986-05-03	884	A
USGS	11523200	1986-05-04	703	A
USGS	11523200	1986-05-05	630	A
USGS	11523200	1986-05-06	559	A
USGS	11523200	1986-05-07	497	A
USGS	11523200	1986-05-08	495	A
